event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,source_file,coord_valid,is_duplicate,argos:altitude,longitude,latitude
27220660072,True,2002-04-10 00:00:00,14.822,11.226,3,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,480569.53038556245,1240974.421565564,33N,GMT+01:00,2002-04-10 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.822,11.226
27220660073,True,2002-04-10 00:00:00,14.831,11.244,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,481553.1163798155,1242964.149893694,33N,GMT+01:00,2002-04-10 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.831,11.244
27220660074,True,2002-04-10 00:00:00,14.817,11.248,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,480025.2430257781,1243407.3563846056,33N,GMT+01:00,2002-04-10 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.817,11.248
27220660075,True,2002-04-10 00:00:00,14.812,11.247,0,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,479479.4120747583,1243297.1282017336,33N,GMT+01:00,2002-04-10 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.812,11.247
27220660076,True,2002-04-11 00:00:00,14.797,11.241,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477841.6666520881,1242634.7803931811,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.797,11.241
27220660077,True,2002-04-11 00:00:00,14.792,11.239,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477295.7362051112,1242414.0161706018,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.792,11.239
27220660078,True,2002-04-11 00:00:00,14.825,11.261,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,480899.31590030744,1244844.2708621016,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.825,11.261
27220660079,True,2002-04-11 00:00:00,14.791,11.236,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477186.34483551024,1242082.374907249,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.791,11.236
27220660080,True,2002-04-11 00:00:00,14.796,11.24,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477732.4351308682,1242524.2830843606,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.796,11.24
27220660081,True,2002-04-11 00:00:00,14.792,11.242,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477295.97094462224,1242745.734899973,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.792,11.242
27220660082,True,2002-04-11 00:00:00,14.791,11.259,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477188.154270005,1244625.5531750766,33N,GMT+01:00,2002-04-11 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.791,11.259
27220660083,True,2002-04-14 00:00:00,14.805,11.261,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,478716.3731384474,1244845.6472716548,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.805,11.261
27220660084,True,2002-04-14 00:00:00,14.803,11.254,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,478497.5591999495,1244071.7823352276,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.803,11.254
27220660085,True,2002-04-14 00:00:00,14.791,11.254,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477187.7606037445,1244072.6880008953,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.791,11.254
27220660086,True,2002-04-14 00:00:00,14.78,11.239,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,475985.8690072337,1242414.9697059798,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.78,11.239
27220660087,True,2002-04-14 00:00:00,14.766,11.238,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,474457.6013553462,1242305.5766697717,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.766,11.238
27220660088,True,2002-04-14 00:00:00,14.688,11.205,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,465939.53318595496,1238664.553476496,33N,GMT+01:00,2002-04-14 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.688,11.205
27220660089,True,2002-04-15 00:00:00,14.741,11.208,3,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471725.7776746011,1238990.6701022526,33N,GMT+01:00,2002-04-15 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.741,11.208
27220660090,True,2002-04-15 00:00:00,14.735,11.206,3,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471070.5732952317,1238770.106114937,33N,GMT+01:00,2002-04-15 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.735,11.206
27220660091,True,2002-04-15 00:00:00,14.743,11.197,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471943.0528764707,1237774.1761570475,33N,GMT+01:00,2002-04-15 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.743,11.197
27220660092,True,2002-04-18 00:00:00,14.714,11.125,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,468769.37828229944,1229815.8385558077,33N,GMT+01:00,2002-04-18 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.714,11.125
27220660093,True,2002-04-18 00:00:00,14.717,11.116,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,469096.0266667913,1228820.3712519123,33N,GMT+01:00,2002-04-18 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.717,11.116
27220660094,True,2002-04-18 00:00:00,14.737,11.115,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471279.97003891174,1228707.792526732,33N,GMT+01:00,2002-04-18 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.737,11.115
27220660095,True,2002-04-19 00:00:00,14.743,11.128,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471936.42768503306,1230144.660422004,33N,GMT+01:00,2002-04-19 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.743,11.128
27220660096,True,2002-04-19 00:00:00,14.745,11.162,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,472158.0567560686,1233903.9386935805,33N,GMT+01:00,2002-04-19 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.745,11.162
27220660097,True,2002-04-22 00:00:00,14.671,11.141,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,464075.7818396661,1231589.8712447877,33N,GMT+01:00,2002-04-22 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.671,11.141
27220660098,True,2002-04-22 00:00:00,14.718,11.132,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,469206.90878927393,1230589.4293758254,33N,GMT+01:00,2002-04-22 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.718,11.132
27220660099,True,2002-04-22 00:00:00,14.727,11.127,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,470189.16557646065,1230035.6474778643,33N,GMT+01:00,2002-04-22 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.727,11.127
27220660100,True,2002-04-22 00:00:00,14.74,11.129,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471608.9321094549,1230255.5181449756,33N,GMT+01:00,2002-04-22 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.74,11.129
27220660101,True,2002-04-23 00:00:00,14.756,11.174,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,473360.1831280631,1235229.797802108,33N,GMT+01:00,2002-04-23 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.756,11.174
27220660102,True,2002-04-23 00:00:00,14.777,11.219,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,475656.7259642463,1240203.757924229,33N,GMT+01:00,2002-04-23 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.777,11.219
27220660103,True,2002-04-23 00:00:00,14.752,11.258,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,472931.2821474279,1244518.294403823,33N,GMT+01:00,2002-04-23 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.752,11.258
27220660104,True,2002-04-23 00:00:00,14.751,11.233,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,472819.7906616885,1241754.05581505,33N,GMT+01:00,2002-04-23 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.751,11.233
27220660105,True,2002-04-23 00:00:00,14.257,11.349,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,418926.6950940857,1254672.4215406275,33N,GMT+01:00,2002-04-23 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.257,11.349
27220660106,True,2002-04-26 00:00:00,14.762,11.266,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,474023.48627920775,1245401.976889501,33N,GMT+01:00,2002-04-26 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.762,11.266
27220660107,True,2002-04-26 00:00:00,14.813,11.26,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,479589.48004862864,1244734.5059233648,33N,GMT+01:00,2002-04-26 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.813,11.26
27220660108,True,2002-04-26 00:00:00,14.805,11.24,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,478714.8313085415,1242523.6163340795,33N,GMT+01:00,2002-04-26 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.805,11.24
27220660109,True,2002-04-27 00:00:00,14.806,11.273,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,478826.3981290469,1246172.451133479,33N,GMT+01:00,2002-04-27 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.806,11.273
27220660110,True,2002-04-27 00:00:00,14.822,11.257,3,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,480571.6063515379,1244402.1763754454,33N,GMT+01:00,2002-04-27 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.822,11.257
27220660111,True,2002-04-27 00:00:00,14.808,11.269,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,479044.3937639826,1245730.0152528016,33N,GMT+01:00,2002-04-27 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.808,11.269
27220660112,True,2002-04-30 00:00:00,14.836,11.348,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,482105.33105517144,1254463.4394707882,33N,GMT+01:00,2002-04-30 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.836,11.348
27220660113,True,2002-04-30 00:00:00,14.84,11.34,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,482541.3015680914,1253578.6094252851,33N,GMT+01:00,2002-04-30 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.84,11.34
27220660114,True,2002-04-30 00:00:00,14.748,11.345,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,472502.97906045377,1254138.5764307072,33N,GMT+01:00,2002-04-30 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.748,11.345
27220660115,True,2002-05-01 00:00:00,14.831,11.375,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,481561.4952091311,1257449.2380923657,33N,GMT+01:00,2002-05-01 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.831,11.375
27220660116,True,2002-05-01 00:00:00,14.855,11.375,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,484179.9867161176,1257447.8229458777,33N,GMT+01:00,2002-05-01 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.855,11.375
27220660117,True,2002-05-05 00:00:00,14.659,11.184,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,462770.9401337213,1236346.0112219872,33N,GMT+01:00,2002-05-05 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.659,11.184
27220660118,True,2002-05-08 00:00:00,14.695,11.219,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,466705.31942761183,1240211.7826204374,33N,GMT+01:00,2002-05-08 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.695,11.219
27220660119,True,2002-05-09 00:00:00,14.829,11.261,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,481335.904185038,1244844.013436592,33N,GMT+01:00,2002-05-09 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.829,11.261
27220660120,True,2002-05-09 00:00:00,14.837,11.287,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,482210.6794622521,1247718.4117562345,33N,GMT+01:00,2002-05-09 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.837,11.287
27220660121,True,2002-05-09 00:00:00,14.829,11.271,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,481336.54890095955,1245949.742227991,33N,GMT+01:00,2002-05-09 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.829,11.271
27220660122,True,2002-05-12 00:00:00,14.794,11.249,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477514.8224927895,1243519.5916738815,33N,GMT+01:00,2002-05-12 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.794,11.249
27220660123,True,2002-05-12 00:00:00,14.795,11.245,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,477623.66562627855,1243077.2235504189,33N,GMT+01:00,2002-05-12 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.795,11.245
27220660124,True,2002-05-12 00:00:00,14.725,11.212,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,469979.5081475025,1239434.5449828596,33N,GMT+01:00,2002-05-12 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.725,11.212
27220660125,True,2002-05-13 00:00:00,14.781,11.195,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,476091.40720687504,1237549.684576772,33N,GMT+01:00,2002-05-13 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.781,11.195
27220660126,True,2002-05-16 00:00:00,14.755,11.13,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,473246.9791867507,1230364.697205228,33N,GMT+01:00,2002-05-16 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.755,11.13
27220660127,True,2002-05-17 00:00:00,14.764,11.111,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,474228.07946791174,1228263.0286893582,33N,GMT+01:00,2002-05-17 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.764,11.111
27220660128,True,2002-05-17 00:00:00,14.739,11.118,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471498.6660658685,1229039.317155204,33N,GMT+01:00,2002-05-17 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.739,11.118
27220660129,True,2002-05-17 00:00:00,14.755,11.125,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,473246.5229355119,1229811.8355034476,33N,GMT+01:00,2002-05-17 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.755,11.125
27220660130,True,2002-05-17 00:00:00,14.781,11.069,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,476081.12574735057,1223617.5893353096,33N,GMT+01:00,2002-05-17 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.781,11.069
27220660131,True,2002-05-20 00:00:00,14.697,11.145,1,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,466915.2555507143,1232029.137542646,33N,GMT+01:00,2002-05-20 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.697,11.145
27220660132,True,2002-05-20 00:00:00,14.655,11.123,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,462326.3743141696,1229601.5374522076,33N,GMT+01:00,2002-05-20 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.655,11.123
27220660133,True,2002-05-21 00:00:00,14.643,11.146,2,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,461019.03193612926,1232146.275476332,33N,GMT+01:00,2002-05-21 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.643,11.146
27220660134,True,2002-05-25 00:00:00,14.707,11.149,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,468007.60759588075,1232470.3313511754,33N,GMT+01:00,2002-05-25 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.707,11.149
27220660135,True,2002-05-25 00:00:00,14.707,11.155,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,468008.26379159227,1233133.7689021293,33N,GMT+01:00,2002-05-25 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.707,11.155
27220660136,True,2002-05-25 00:00:00,14.741,11.18,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471723.0607141435,1235894.6277915838,33N,GMT+01:00,2002-05-25 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.741,11.18
27220660137,True,2002-05-25 00:00:00,14.739,11.166,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,471503.3381364432,1234346.8006951003,33N,GMT+01:00,2002-05-25 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.739,11.166
27220660138,True,2002-05-28 00:00:00,14.666,11.207,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,463538.0596504333,1238888.3319526955,33N,GMT+01:00,2002-05-28 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.666,11.207
27220660139,True,2002-05-28 00:00:00,14.618,11.173,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,458293.08826943394,1235135.174540018,33N,GMT+01:00,2002-05-28 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.618,11.173
27220660140,True,2002-05-29 00:00:00,14.614,11.177,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,457856.93806106254,1235578.0380523554,33N,GMT+01:00,2002-05-29 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.614,11.177
27220660141,True,2002-05-29 00:00:00,14.62,11.18,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,458512.44710101694,1235908.911330945,33N,GMT+01:00,2002-05-29 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.62,11.18
27220660142,True,2002-05-29 00:00:00,14.621,11.189,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,458622.9032393411,1236903.937746432,33N,GMT+01:00,2002-05-29 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.621,11.189
27220660143,True,2002-05-29 00:00:00,14.646,11.189,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,461352.29665701353,1236900.549864481,33N,GMT+01:00,2002-05-29 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.646,11.189
27220660144,True,2002-06-01 00:00:00,14.938,11.226,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,493232.0925179673,1240969.2585753193,33N,GMT+01:00,2002-06-01 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.938,11.226
27220660145,True,2002-06-01 00:00:00,14.599,11.139,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,456213.53897115367,1231378.4008169305,33N,GMT+01:00,2002-06-01 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.599,11.139
27220660146,True,2002-06-01 00:00:00,14.615,11.165,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,457964.3911072712,1234251.0071416942,33N,GMT+01:00,2002-06-01 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.615,11.165
27220660147,True,2002-06-02 00:00:00,14.638,11.162,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,460475.2356264376,1233916.1160664484,33N,GMT+01:00,2002-06-02 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.638,11.162
27220660148,True,2002-06-06 00:00:00,14.649,11.173,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,461677.7217491764,1235130.9792671192,33N,GMT+01:00,2002-06-06 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.649,11.173
27220660149,True,2002-06-06 00:00:00,14.676,11.17,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,464625.2563448745,1234795.8943571746,33N,GMT+01:00,2002-06-06 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.676,11.17
27220660150,True,2002-06-06 00:00:00,14.692,11.178,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,466373.0948560484,1235678.613728203,33N,GMT+01:00,2002-06-06 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.692,11.178
27220660151,True,2002-06-09 00:00:00,14.761,11.123,3,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,473901.5357386386,1229590.1570058223,33N,GMT+01:00,2002-06-09 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.761,11.123
27220660152,True,2002-06-10 00:00:00,14.763,11.08,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,474116.1472243205,1224835.3821399475,33N,GMT+01:00,2002-06-10 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.763,11.08
27220660153,True,2002-06-13 00:00:00,14.666,11.053,A,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,463518.8978228997,1221860.0640980012,33N,GMT+01:00,2002-06-13 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.666,11.053
27220660154,True,2002-06-13 00:00:00,14.66,11.039,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,462861.78151658544,1220312.786451491,33N,GMT+01:00,2002-06-13 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.66,11.039
27220660155,True,2002-06-13 00:00:00,14.691,11.029,B,argos-doppler-shift,,#2789867495,3273,Elephant Research - Waza National Park (Cameroon) - Collar 03273,466246.8040418332,1219203.3921400765,33N,GMT+01:00,2002-06-13 01:00:00.000,Elephant Research - Waza National Park (Cameroon) - Collar 03273.csv,True,False,,14.691,11.029
